name,id
Loxodonta africana,9785
African bush elephant,9785
African savanna elephant,9785
African savannah elephant,9785
Loxodonta africana africana,9785
Loxodonta africana knochenhaueri,691503
Loxosceles intermedia,58218
Loxosceles laeta,58217
Loxosceles reclusa,6921
brown recluse,6921
"Loxosceles reclusa Gertsch & Mulaik, 1940",6921
Lubomirskia baicalensis,289074
Lake Baikal sponge,289074
"Lubomirskia baikalensis (Pallas, 1776)",289074
Lubomirskia baikalensis,289074
Lucania goodei,232977
bluefin killifish,232977
"Lucania goodei Jordan, 1880",232977
Lucania parva goodei,232977
Lucilia cuprina,7375
Australian sheep blowfly,7375
greenbottle fly,7375
"Lucilia cuprina (Wiedemann, 1830)",7375
Lucilia sericata,13632
common green bottle fly,13632
"Lucilia sericata (Meigen, 1826)",13632
Phaenicia sericata,13632
sheep blowfly,13632
Luciola cruciata,7051
genji firefly,7051
Japanese firefly,7051
Luciola italica,344611
Italian firefly,344611
"Luciola italica (Linnaeus, 1767)",344611
Luciola lateralis,7052
"Aquatica lateralis (Motschulsky, 1860)",7052
Aquatica lateralis,7052
Luciola mingrelica,27446
Luffa aegyptiaca,3670
dishcloth gourd,3670
loofa,3670
"Luffa aegyptiaca Mill., 1768",3670
"Luffa cylindrica M.Roem., 1768",3670
smooth loofah,3670
sponge gourd,3670
vegetable sponge,3670
Luidia foliolata,105861
Lumbriculus variegatus,61662
"Lumbriculus variegatus (Muller, 1774)",61662
Lumbricus bimastus,86417
Lumbricus rubellus,35632
humus earthworm,35632
"Lumbricus rubellus Hoffmeister, 1843",35632
Lumbricus terrestris,6398
common earthworm,6398
Lumbricus sp. DNAS-20A-216413,6398
"Lumbricus terrestris Linnaeus, 1758",6398
Lupinus albus,3870
"Lupinus albus L., 1753",3870
"Lupinus termis Forssk., 1775",3870
Lupinus termis,3870
white lupine,3870
Lupinus albus var. albus,925617
Lupinus angustifolius,3871
Lupinus angustifolius L.,3871
narrow-leaved blue lupine,3871
Lupinus angustifolius subsp. angustifolius,294973
Lupinus luteus,3873
Lupinus luteus L.,3873
yellow lupine,3873
Lupinus nanus,53233
Lupinus nanus Douglas ex Benth.,53233
Lupinus polyphyllus,3874
large-leaved lupine,3874
Lupinus polyphyllus Lindl.,3874
"Lupinus burkei S.Watson, 1873",1981244
Lupinus burkei,1981244
Lupinus polyphyllus var. burkei,1981244
"Lupinus polyphyllus var. burkei (S.Watson) C.L.Hitchc., 1961",1981244
Lutjanus argentimaculatus,211834
"Lutjanus argentimaculatus (Forsskal, 1775)",211834
mangrove red snapper,211834
Sciaena argentimaculata,211834
Lutra lutra,9657
Eurasian river otter,9657
European otter,9657
European river otter,9657
Lutzomyia longipalpis,7200
"Lutzomyia longipalpis (Lutz & Neiva, 1912)",7200
Luzula nivea,223697
Luzula nivea (Nathh.) DC.,223697
Lycaena rubidus,289056
Chalceria rubidus,289056
"Lycaena rubidus (Behr, 1866)",289056
ruddy copper,289056
Lycaon pictus,9622
African hunting dog,9622
African wild dog,9622
"Lycaon pictus (Temminck, 1820)",9622
ornate wolf,9622
painted hunting dog,9622
Lycianthes rantonnei,148306
blue potato bush,148306
Lycianthes rantonnei (Carriere) Bitter,148306
Lycianthes rantonnetii,148306
Solanum rantonnetii,148306
Lycium barbarum,112863
Duke of Argyll's teatree,112863
goji berry,112863
"Lycium barbarum L., 1753",112863
matrimony vine,112863
ning xia gou qi,112863
wolfberry,112863
Lycium barbarum var. barbarum,2479370
Lycodichthys dearborni,8201
Antarctic eel pout,8201
Rhigophila dearborni,8201
Lycopersicon hirsutum f. glabratum,283673
Lycopersicon hirsutum f. glabratum C.H.Muell.,283673
Lycopersicon peruvianum var. dentatum,298685
Lycopersicon peruvianum var. dentatum (Dunal) Dunal,298685
[Lycopersicon] peruvianum var. dentatum,298685
Lycopersicon peruvianum var. humifusum,230352
Lycopersicon peruvianum var. humifusum C.H.Muell.,230352
[Lycopersicon] peruvianum var. humifusum,230352
Lycopodium annotinum,13840
Lycopodium annotinum L.,13840
Spinulum annotinum (L.) A.Haines,13840
Spinulum annotinum,13840
Lycopodium tristachyum,37432
Diphasiastrum tristachyum (Pursh) Holub,37432
Diphasiastrum tristachyum,37432
ground cedar,37432
Lycopodium tristachyum Pursh,37432
Lycoris aurea,152838
golden hurricane-lily,152838
golden spider-lily,152838
Lycoris aurea (L'Her.) Herb.,152838
Lycoris aurea var. angustitepala P.S.Hsu & al.,1390959
Lycoris aurea var. angustitepala,1390959
Lycoris radiata,228395
higanbana,228395
Lycoris radiata (L'Her.) Herb.,228395
red spider-lily,228395
Lycoris radiata var. radiata,1390958
Lycoris sp. JKB-2004,292818
Lygus hesperus,30085
lygus bug,30085
"Lygus hesperus Knight, 1917",30085
Lygus lineolaris,50650
"Lygus lineolaris (Palisot de Beauvois, 1818)",50650
tarnished plant bug,50650
Lymantria dispar,13123
gypsy moth,13123
"Lymantria dispar (Linnaeus, 1758)",13123
"Lymantria dispar japonica (Motschulsky, 1860)",871305
Lymantria dispar japonica,871305
Lymnaea stagnalis,6523
great pond snail,6523
Lynx canadensis,61383
Canada lynx,61383
Felis canadensis,61383
"Lynx canadensis Kerr, 1792",61383
"Lynx canadensis subsolanus Bangs, 1897",1605429
Lynx canadensis subsolanus,1605429
Lynx lynx subsolanus,1605429
Lynx lynx,13125
Eurasian lynx,13125
Felis lynx,13125
"Lynx lynx (Linnaeus, 1758)",13125
Lynx pardinus,191816
Felis pardina,191816
Spanish lynx,191816
Lynx rufus,61384
bobcat,61384
Felis rufus,61384
"Lynx rufus (Schreber, 1777)",61384
Lyophyllum shimeji,47721
Lysiphlebus testaceipes,77504
"Lysiphlebus testaceipes (Cresson, 1880)",77504
Lytechinus pictus,7653
painted sea urchin,7653
painted urchin,7653
Lytechinus variegatus,7654
green sea urchin,7654
"Lytechinus variegatus (Lamarck, 1816)",7654
Lytechinus variegatus variegatus,1316091
Maackia amurensis,37501
Maackia amurensis Rupr.,37501
Maackia amurensis subsp. buergeri (Maxim.) Kitam.,256640
Maackia amurensis subsp. buergeri,256640
Macaca arctoides,9540
bear macaque,9540
stump-tailed macaque,9540
Macaca assamensis,9551
Assam macaque,9551
Macaca assamenses,9551
"Macaca assamensis (M'Clelland, 1840)",9551
Macaca assamensis assamensis,1411634
Macaca brunnescens,90381
Macaca cyclopis,78449
Taiwan macaque,78449
Macaca fascicularis,9541
crab eating macaque,9541
crab-eating macaque,9541
cynomolgus macaque,9541
cynomolgus monkey,9541
cynomolgus monkeys,9541
long-tailed macaque,9541
Macaca cynomolgus,9541
"Macaca fascicularis Raffles, 1821",9541
Macaca irus,9541
Macaca fascicularis aurea,1747270
"Macaca fascicularis aureus (E. Geoffroy, 1831)",1747270
Macaca fascicularis aureus,1747270
Macaca fuscata,9542
Japanese macaque,9542
Japanese monkey,9542
Japanese monkeys,9542
Macaca fuscata yakui,179089
Macaca hecki,90382
Heck's macaque,90382
"Macaca hecki (Matschie, 1901)",90382
Macaca maura,90383
Macaca maurus,90383
moor macaque,90383
Macaca mulatta,9544
"Macaca mulatta (Zimmermann, 1780)",9544
rhesus macaque,9544
rhesus macaques,9544
Rhesus monkey,9544
rhesus monkeys,9544
"Macaca mulatta vestita (Milne-Edwards, 1892)",2008792
Macaca mulatta vestita,2008792
Macaca nemestrina,9545
"Macaca nemestrina (Linnaeus, 1766)",9545
pig-tailed macaque,9545
pigtail macaque,9545
pigtail monkey,9545
Macaca nemestrina nemestrina,90388
Macaca nigra,54600
Celebes crested macaque,54600
Macaca nigrescens,90384
Macaca ochreata,90385
booted macaque,90385
"Macaca ochreata (Ogilby, 1841)",90385
Macaca radiata,9548
bonnet macaque,9548
Macaca radiata radiata,439030
Macaca silenus,54601
liontail macaque,54601
Macaca sinica,9552
toque macaque,9552
toque monkey,9552
Macaca sp.,9549
Macaca sylvanus,9546
Barbary ape,9546
Barbary macaque,9546
Macaca thibetana,54602
Pere David's macaque,54602
Macaca thibetana thibetana,257877
Macaca tonkeana,40843
Tonkean macaque,40843
Macadamia integrifolia,60698
Macadamia integrifolia Maiden & Betche,60698
macadamia nut,60698
Macfadyena unguis-cati,73871
cat's claw creeper,73871
"Dolichandra unguis-cati (L.) L.G.Lohmann, 2008",73871
Dolichandra unguis-cati,73871
Macfadyena unguis-cati (L.) A.H.Gentry,73871
Maclura pomifera,3496
Maclura pomifera (Raf.) C.K.Schneid.,3496
Osage orange,3496
Macrobdella decora,6405
North American leech,6405
Macrobrachium lanchesteri,82204
Macrobrachium nipponense,159736
"Macrobrachium nipponense (De Haan, 1849)",159736
oriental river prawn,159736
Macrobrachium rosenbergii,79674
giant freshwater prawn,79674
"Macrobrachium dacqueti (Sunier, 1925)",79674
Macrobrachium dacqueti,79674
Macrobrachium rosenbergii dacqueti,79674
"Macrobrachium rosenbergii (de Man, 1879)",79674
Macrobrachium rosenbergii-Thailand,249261
Macrocystis pyrifera,35122
Fucus pyrifer,35122
giant kelp,35122
Laminaria pyrifera,35122
Macrocystis pyrifera (Linnaeus) C.Agardh 1820,35122
Macrophoma commelinae,108330
Macrophomina phaseolina,35725
charcoal rot,35725
Macrophoma phaseolina,35725
"Macrophoma phaseolina Tassi, 1901",35725
"Macrophomina phaseolina (Tassi) Goid., 1947",35725
Microphomina phaseolina,35725
Rhizoctonia bataticola,35725
"Rhizoctonia bataticola (Taubenh.) E.J. Butler, 1925",35725
Sclerotium bataticola,35725
"Sclerotium bataticola Taubenh., 1913",35725
Tiarosporella phaseolina,35725
Macrophomina phaseolina MS6,1126212
Macrophomina phaseolina strain MS6,1126212
Macrophomina phaseolina str. MS6,1126212
Macropodus opercularis,158451
"Macropodus opercularis (Linnaeus, 1758)",158451
paradise fish,158451
Macropus agilis,9313
Agile wallaby,9313
"Notamacropus agilis (Gould, 1842)",9313
Notamacropus agilis,9313
Macropus eugenii,9315
"Notamacropus eugenii (Desmarest, 1817)",9315
Notamacropus eugenii,9315
tammar wallaby,9315
"Notamacropus eugenii derbianus (Gray, 1837)",1960664
Notamacropus eugenii derbianus,1960664
Macropus fuliginosus,9316
"Macropus fuliginosus (Desmarest, 1817)",9316
western gray kangaroo,9316
Macropus giganteus,9317
eastern gray kangaroo,9317
Macropus giganteus giganteus,39422
Macropus parryi,9318
"Notamacropus parryi (Bennett, 1835)",9318
Notamacropus parryi,9318
whiptail wallaby,9318
Macropus robustus,9319
common wallaroo,9319
hill wallaroo,9319
Osphranter robustus,9319
Macropus robustus isabellensis,1496122
"Macropus robustus isabellinus (Gould, 1842)",1496122
Macropus robustus isabellinus,1496122
"Osphranter robustus isabellinus (Gould, 1842)",1496122
Osphranter robustus isabellinus,1496122
Macropus rufus,9321
Megaleia rufa,9321
Osphranter rufus,9321
red kangaroo,9321
Macroscelides proboscideus,29082
"Macroscelides proboscideus (Shaw, 1800)",29082
short-eared elephant shrew,29082
Macroscelides proboscideus proboscideus,432357
Macrothele gigas,223896
Macrovipera lebetina,8709
Levantine viper,8709
Vipera lebetina,8709
Macrovipera lebetina transmediterranea,384075
Macrozoarces americanus,8199
"Blennius americanus Bloch & Schneider, 1801",8199
Blennius americanus,8199
mother-of-eels,8199
muttonfish,8199
North-Atlantic ocean pout,8199
ocean pout,8199
poodler,8199
"Zoarces americanus (Bloch & Schneider, 1801)",8199
Zoarces americanus,8199
Madurella mycetomatis,100816
Madurella ikedae,100816
Madurella mycetomi,100816
Streptotrix mycetomatis,100816
Magnaporthe grisea,148305
CBS 138707,148305
"Magnaporthe grisea (T.T. Hebert) M.E. Barr, 1977",148305
"Pyricularia grisea Cooke ex Sacc., 1880",148305
Pyricularia grisea,148305
Pyricularia grisea W98-20,1266764
Magnaporthe oryzae,318829
BPI 841383 [[Magnaporthe oryzae]],318829
"Magnaporthe oryzae B.C. Couch, 2002",318829
"Pyricularia oryzae Cavara, 1892",318829
Pyricularia oryzae Cavara,318829
Pyricularia oryzae,318829
rice blast fungus,318829
Pyricularia oryzae Mo-nwi-55,1440153
Magnaporthe poae,148304
Magnaporthiopsis poae,148304
Magnaporthe poae 73-15,766953
Magnaporthiopsis poae 73-15,766953
Magnolia denudata,85856
haku-mokuren,85856
"Lassonia heptapeta Buc'hoz, 1779",85856
lilytree,85856
"Magnolia denudata Desr., 1792",85856
"Magnolia heptapeta (Buc'hoz) Dandy, 1934, nom. rej.",85856
Magnolia heptapetala,85856
Magnolia heptapeta,85856
yu lan,85856
Magnolia denudata var. pyriformis,1185400
"Magnolia denudata var. pyriformis T.D.Yang & T.C.Cui, 1993",1185400
Magnolia grandiflora,3406
Magnolia grandiflora L.,3406
southern magnolia,3406
Magnolia praecocissima,81865
"Magnolia praecocissima Koidz., 1929",81865
Magnolia quinquepeta,3403
"Magnolia liliiflora Desr., 1792",3403
Magnolia liliiflora,3403
Magnolia polytepala,3403
"Magnolia polytepala Y.W.Law, R.Z.Zhou & R.J.Zhang, 2006",3403
"Magnolia quinquepeta (Buc'hoz) Dandy, 1934, nom. inval.",3403
purple magnolia,3403
"Yulania liliiflora (Desr.) D.L.Fu, 2001",3403
Yulania liliiflora,3403
Magnolia salicifolia,3411
"Magnolia salicifolia Maxim., 1872",3411
Maja squinado,99391
spiny spider crab,99391
Makaira nigricans,13604
Atlantic blue marlin,13604
"Makaira nigricans Lacepede, 1802",13604
Malacosoma disstria,40071
forest tent caterpillar,40071
Malassezia furfur,55194
CBS 1878 [[Pityrosporum ovale]],55194
CBS 7019,55194
"Malassezia furfur (C.P. Robin) Baill., 1889",55194
Pityriasis (Tinea) versicolor infection agent,55194
Pityrosporum orbiculare,55194
Pityrosporum ovale,55194
Saccharomyces ovalis,55194
Malassezia pachydermatis,77020
CBS 1879,77020
Pityrosporum pachydermatis,77020
Malassezia sympodialis,76777
ATCC 96803,76777
CBS 7222,76777
JCM 8503,76777
Malassezia sympodialis ATCC 42132,1230383
Mallomonas splendens,52552
Lagerheimia splendens G.S.West 1909,52552
Lagerheimia splendens,52552
Mallomonas splendens (G.S.West) Playfair 1913,52552
Malpighia glabra,71611
acerola,71611
Barbados cherry,71611
huesito,71611
Malpighia glabra L.,71611
Malurus leucopterus leuconotus,228329
Malus baccata,106549
Malus baccata (L.) Borkh.,106549
shan jing zi,106549
Malus baccata f. minor (Nakai) T.B.Lee,439135
Malus baccata f. minor,439135
Malus floribunda,138912
Japanese crab apple,138912
Malus hupehensis,106556
Malus hupehensis (Pamp.) Rehder,106556
"Malus hupehensis var. mengshanensis G.Z.Qian & W.H.Shao, 2007",550789
Malus hupehensis var. mengshanensis,550789
"Malus hupehensis var. pingyiensis Jiang, 2001",550789
Malus hupehensis var. pingyiensis,550789
Malus hupehensis var. pinyiensis,550789
Malus micromalus,147045
Kaido crab apple,147045
"Malus micromalus Makino, 1908",147045
Malus x micromalus,147045
Malus pumila,283210
"Malus pumila Mill., 1754, non auct.",283210
paradise apple,283210
ping guo,283210
Malus pumila var. 'gallica',1400641
Malus pumila var. gallica,1400641
Malus sp.,3751
Malus sylvestris,3752
European crab apple,3752
Malus sylvestris (L.) Mill.,3752
Malus transitoria,106569
Malus transitoria (Batalin) C.K.Schneid.,106569
Malus x domestica,3750
apple,3750
apple tree,3750
cultivated apple,3750
Malus communis Desf.,3750
Malus communis,3750
"Malus domestica Borkh., nom. cons. prop.",3750
Malus domestica,3750
Malus pumila auct.,3750
Malus pumila var. domestica (Borkh.) C.K.Schneid.,3750
Malus pumila var. domestica,3750
Malus sylvestris var. domestica (Borkh.) Mansf.,3750
Malus sylvestris var. domestica,3750
Pyrus malus L.,3750
Pyrus malus,3750
Malus domestica subsp. chinensis,1457994
Malus domestica subsp. chinensis Y.N.Li,1457994
Malus x domestica x Pyrus communis,28521
Malus domestica x Pyrus communis,28521
Malus domestica x Pyrus domestica,28521
Pyrus malus x domestica,28521
Pyrus malus x Pyrus communis,28521
Pyrus malus x Pyrus domestica,28521
Malus xiaojinensis,141206
Malus baccata var. xiaojinensis (M.H.Cheng & N.G.Jiang) Ponomar.,141206
Malus baccata var. xiaojinensis,141206
Malus xiaojinensis M.H.Cheng & N.G.Jiang,141206
Malva pusilla,96480
Malva pusilla Sm.,96480
Mamestra brassicae,55057
cabbage moth,55057
"Mamestra brassicae (Linnaeus, 1758)",55057
Mamestra configurata,174822
bertha armyworm,174822
Mammuthus primigenius,37349
mammoth,37349
woolly mammoth,37349
Mandrillus leucophaeus,9568
drill,9568
"Mandrillus leucophaeus (F. Cuvier, 1807)",9568
Papio leucophaeus,9568
Mandrillus sphinx,9561
mandrill,9561
"Mandrillus sphinx (Linnaeus, 1758)",9561
Papio sphinx,9561
Manduca sexta,7130
Carolina sphinx,7130
hornblower,7130
"Manduca sexta (Linnaeus, 1763)",7130
tobacco hawkmoth,7130
tobacco hornworm,7130
tomato hornworm,7130
"Manduca sexta paphus (Cramer, 1779)",1104469
Manduca sexta paphus,1104469
Mangifera indica,29780
"Mangifera indica L., 1753",29780
mango,29780
"Mangifera indica var. mekongensis Pierre, 1911",2717257
Mangifera indica var. mekongensis,2717257
Manihot esculenta,3983
cassava,3983
Manihot esculenta Crantz,3983
Manihot utilissima,3983
manioc,3983
tapioca,3983
yuca,3983
Manihot esculenta subsp. peruviana (Muell.Arg.) Allem,510189
Manihot esculenta subsp. peruviana,510189
Mantoniella squamata,13608
"Mantoniella squamata (I.Manton & M.Parke) T.V.Desikachary, 1972",13608
SAG 65.90,13608
Marah macrocarpus,48242
Cucamonga manroot,48242
Marah macrocarpa (Greene) Greene,48242
Marah macrocarpa,48242
Marasmius oreades,181124
fairy-ring mushroom,181124
Maravichromis lateristriga,120215
basket hap,120215
"Chromis lateristriga Guenther, 1864",120215
Chromis lateristriga,120215
Cyrtocara lateristriga,120215
Haplochromis lateristriga,120215
"Mylochromis lateristriga (Guenther, 1864)",120215
Mylochromis lateristriga,120215
Marchantia paleacea var. diptera,93925
"Marchantia calcarata Steph., 1897",93925
Marchantia calcarata,93925
Marchantia paleacea subsp. diptera (Nees & Mont.) Inoue,93925
Marchantia paleacea subsp. diptera,93925
Marchantia polymorpha,3197
liverwort,3197
"Marchantia polymorpha L., 1753",3197
"Marchantia polymorpha subsp. ruderalis Bischl. & Boissel.-Dub., 1990",1480154
Marchantia polymorpha subsp. ruderalis,1480154
Marisa cornuarietis,75126
"Marisa cornuarietis (Linnaeus, 1758)",75126
Marmota himalayana,93163
Himalayan marmot,93163
"Marmota himalayana robusta (Milne-Edwards, 1872)",1073811
Marmota himalayana robusta,1073811
Marmota monax,9995
groundhog,9995
"Marmota monax (Linnaeus, 1758)",9995
woodchuck,9995
woodchucks,9995
Marmota monax ochracea,1605448
"Marmota monax ochracea Swarth, 1911",1605448
Marphysa sanguinea,167828
"Marphysa sanguinea (Montagu, 1815)",167828
Marsilea minuta,388479
Marsilea minuta L.,388479
Marsilea quadrifolia,13816
European water clover,13816
Marsilea quadrifolia L.,13816
Marsilea vestita,59764
Marsilea vestita Hook. & Grev.,59764
Marsupenaeus japonicus,27405
"Marsupenaeus japonicus (Bate, 1888)",27405
Penaeus japonicus,27405
"Penaeus japonicus Spence Bate, 1888",27405
Penaeus (Marsupenaeus) japonicus,27405
Penaeus (Melicertus) japonicus,27405
Marthasterias glacialis,7609
spiny starfish,7609
Marthasterias africana,1987366
"Marthasterias glacialis f. africana (Muller & Troschel, 1842)",1987366
Marthasterias glacialis f. africana,1987366
Mastigamoeba balamuthi,108607
Amoeba sp. ATCC 30984,108607
Phreatamoeba balamuthi,108607
Mastigamoeba balamuthi ATTC 30984,1313166
Mastomys coucha,35658
Praomys coucha,35658
southern multimammate mouse,35658
Mastomys natalensis,10112
African soft-furred rat,10112
"Mastomys hildebrandtii (Peters, 1878)",10112
Mastomys hildebrandti,10112
Mastomys natalensis hildebrandtii,10112
"Mastomys natalensis (Smith, 1834)",10112
Myomys fumatus,10112
Natal multimammate mouse,10112
Natal multimammate rat,10112
Praomys natalensis,10112
Mastotermes darwiniensis,13139
Darwin's termite,13139
giant northern termite,13139
Mastotermes darwinensis,13139
"Mastotermes darwiniensis Froggatt, 1897",13139
Matricaria chamomilla,98504
Chamomilla chamomilla,98504
Matricaria chamomilla L.,98504
Matricaria chamomilla var. chamomilla,2067002
Matricaria recutita,127986
German chamomile,127986
Matricaria chamomilla var. recutita (L.) Fiori,127986
Matricaria chamomilla var. recutita,127986
Matricaria recutita L.,127986
Matteuccia struthiopteris,3277
"Matteuccia struthiopteris (L.) Tod., 1866",3277
ostrich fern,3277
Matteuccia struthiopteris var. pensylvanica,1401366
Matteuccia struthiopteris var. pensylvanica (Willd.) C.V.Morton,1401366
Matthiola incana,3724
common stock,3724
Matthiola incana (L.) R.Br.,3724
Mauremys reevesii,260615
Chinemys reevesii,260615
Chinemys reevesi,260615
Geoclemys reevesii,260615
Geoclemys reevessi,260615
"Mauremys reevesii (Gray, 1831)",260615
Mauremys reevesi,260615
Reeves's turtle,260615
Mayetiola destructor,39758
Hessian fly,39758
Maylandia zebra,106582
"Maylandia zebra (Boulenger, 1899)",106582
Metriaclima zebra,106582
Pseudotropheus sp. 'Pseudotropheus zebra complex',106582
Pseudotropheus zebra,106582
zebra mbuna,106582
Mazus pumilus,113205
Mazus japonicus,113205
Mazus japonicus (Thunb.) Kuntze,113205
Mazus pumilus (Burm.f.) Steenis,113205
tokiwahaze,113205
tong quan cao,113205
Mazus japonicus var. delavayi (Bonati) P.C.Tsoong,1938958
Mazus japonicus var. delavayi,1938958
Mazus reptans,188322
Mazus reptans N.E.Br.,188322
Meandrina meandrites,51056
"Madrepora meandrites Linnaeus, 1758",51056
Madrepora meandrites,51056
"Meandrina meandrites (Linnaeus, 1758)",51056
"Meandrina pectinata Lamarck, 1801",51056
Meandrina pectinata,51056
Medicago sativa,3879
alfalfa,3879
lucerne,3879
Medicago sativa L.,3879
Medicago sativa subsp. sativa,3879
Medicago sativa subsp. x gaetula,329388
Medicago sativa subsp. x gaetula Urb.,329388
Medicago sativa subsp. falcata,3878
Medicago falcata L.,3878
Medicago falcata,3878
Medicago sativa subsp. falcata (L.) Arcang.,3878
sickle alfalfa,3878
sickle medic,3878
yellow-flower alfalfa,3878
yellow lucerne,3878
Medicago falcata subsp. falcata,1211584
Medicago sativa subsp. x varia,36902
Medicago sativa nothosubsp. hemicycla,36902
Medicago sativa nothosubsp. varia (Martyn) Arcang.,36902
Medicago sativa nothosubsp. varia,36902
Medicago sativa subsp. caerulea x Medicago falcata,36902
Medicago sativa subsp. hemicycla,36902
Medicago sativa subsp. sativa x Medicago sativa subsp. falcata,36902
Medicago sativa subsp. varia,36902
Medicago sativa subsp. x hemicycla (Grossh.) C.R.Gunn,36902
Medicago sativa subsp. x hemicycla,36902
Medicago sativa subsp. x varia (Martyn) Arcang.,36902
Medicago sativa x Medicago falcata,36902
Medicago x varia,36902
Medicago scutellata,36901
Medicago scutellata (L.) Mill.,36901
Medicago truncatula,3880
barrel medic,3880
Medicago truncatula Gaertn.,3880
Medicago truncatula f. tricycla Negre,304102
Medicago truncatula f. tricycla,304102
Megabalanus rosa,6680
acorn barnacle,6680
Balanidae sp. 151738A,6680
Balanidae sp. 153443A,6680
"Megabalanus rosa Pilsbry, 1916",6680
Megalobrama amblycephala,75352
blunt snout bream,75352
Chinese blunt snout bream,75352
"Megalobrama amblycephala Yih, 1955",75352
Wuchang bream,75352
Megalobrama pellegrini,77646
"Megalobrama pellegrini (Tchang, 1930)",77646
Parosteobrama pellegrini,77646
Megalobrama terminalis,75354
Abramis terminalis,75354
black Amur bream,75354
"Megalobrama terminalis (Richardson, 1846)",75354
Megaptera novaeangliae,9773
humpback whale,9773
Megaselia abdita,88686
Megaselia scalaris,36166
Megathura crenulata,55429
Megoura viciae,112273
"Megoura viciae Buckton, 1876",112273
vetch aphid,112273
Meimuna opalifera,179424
Meladema coriacea,107907
Melaleuca alternifolia,164405
Melaleuca alternifolia (Maiden & Betche) Cheel,164405
tea tree,164405
Melaleuca quinquenervia,164942
Melaleuca quinquenervia (Cav.) S.T.Blake,164942
Melampsora lini,5261
flax rust,5261
Melampsora medusae f. sp. deltoidis,258770
Melampsora medusae f. sp. deltoidae,258770
Melampsora medusae f.sp. deltoidis,258770
Melampsora medusae f. sp. deltoidis Shain,258770
Melampsora sp. 585ME-LAL-MT7.1,258770
Melampsora sp. 586ME-LAL-MT8.1,258770
Melampsora medusae f. sp. tremuloidis,374510
Melampsora medusae f. sp. tremuloidae,374510
Melampsora medusae f. sp. tremuloides,374510
Melampsora medusae f.sp. tremuloidis,374510
"Melampsora medusae f. sp. tremuloidis Shain, 1988",374510
Melampsora medusae f.sp. tremuloidis Shain 1988,374510
Melampsora medusaetremuloidea,374510
Melampsora sp. 1004ME-LA-PEI.1,374510
Melampsora sp. 1009ME-LA-PEI.1,374510
Melampsora sp. 1018ME-LA-NB.1,374510
Melampsora sp. 1020ME-LA-NB.1,374510
Melampsora sp. 1032ME-LAL-BI.1,374510
Melampsora sp. 1041ME-LAL-LJ.1,374510
Melampsora sp. 590ME-LAL-ES2.1,374510
Melampsora sp. 592ME-LAL-ES4.1,374510
Melampsora sp. 732ME-POT-ZM76.1,374510
Melampsora sp. 800ME-PO-RR4.1,374510
Melampsora sp. 806ME-POP-LK2.1,374510
Melampsora sp. 902MEM-PNM-TW1.1,374510
Melampsora sp. 903MEM-PNM-TW2.1,374510
Melampsora sp. NF-2008,374510
Melampsora occidentalis,82102
Melanocarpus albomyces,204285
ATCC 16460,204285
CBS 638.94,204285
Myriococcum albomyces,204285
Thielavia albomyces,204285
Melanochromis auratus,27751
Chromis auratus,27751
golden mbuna,27751
"Melanochromis auratus (Boulenger, 1897)",27751
Tilapia aurea,27751
Melanochromis vermivorus,338890
"Melanochromis vermivorus Trewavas, 1935",338890
Melanogrammus aeglefinus,8056
Gadus aeglefinus,8056
haddock,8056
"Melanogrammus aeglefinus (Linnaeus, 1758)",8056
Melanotaenia fluviatilis,120844
"Melanotaenia fluviatilis (Castelnau, 1878)",120844
Murray River rainbowfish,120844
Meleagris gallopavo,9103
common turkey,9103
"Meleagris gallopavo Linnaeus, 1758",9103
turkey,9103
wild turkey,9103
Meleagris gallopavo mexicana,165260
Melilotus alba,47082
Melilotus albus Medik.,47082
Melilotus albus,47082
Melilotus officinalis subsp. alba,47082
Melilotus officinalis subsp. albus (Medik.) H.Ohashi & Tateishi,47082
Melilotus officinalis subsp. albus,47082
Meliosma dilleniifolia,257523
Meliosma dilleniifolia (Wall. ex Wight & Arn.) Walp.,257523
Melipona scutellaris,263364
"Melipona scutellaris Latreille, 1811",263364
Melittobia digitata,29043
Meloidogyne arenaria,6304
"Meloidogyne arenaria (Neal, 1889)",6304
Meloidogyne artiellia,42426
"Meloidogyne artiellia Franklin, 1961",42426
Meloidogyne chitwoodi,59747
Meloidogyne hapla,6305
"Meloidogyne hapla Chitwood, 1949",6305
Meloidogyne incognita,6306
"Meloidogyne incognita acrita Chitwood, 1949",6306
Meloidogyne incognita acrita,6306
"Meloidogyne incognita (Kofoid & White, 1919)",6306
Meloidogyne sp. R32,6306
Meloidogyne sp. R37,6306
southern root-knot nematode,6306
Meloidogyne grahami,2478560
"Meloidogyne incognita grahami Golden & Slana, 1978",2478560
Meloidogyne incognita grahami,2478560
Meloidogyne javanica,6303
"Meloidogyne javanica (Treub, 1885)",6303
root-knot nematode,6303
Meloidogyne javanica E11,2699860
Meloidogyne minor,235213
Melopsittacus undulatus,13146
budgerigar,13146
Melopsittacus unduratus,13146
Mentha aquatica,190902
Mentha aquatica L.,190902
Mentha aquatica var. hirsuta (Huds.) Fr.,190902
Mentha aquatica var. hirsuta,190902
Mentha aquatica var. hypeuria Briq.,190902
Mentha aquatica var. hypeuria,190902
water mint,190902
bergamot mint,650269
lemon mint,650269
Mentha aquatica var. citrata,650269
Mentha citrata Ehrh.,650269
Mentha citrata,650269
